batter_id,batter_name,year,team,avg,G,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,SLG,OBP,E,height/weight,year_born,position,career,starting_salary,OPS,lag_1_avg,lag_2_avg,lag_3_avg,lag_1_G,lag_2_G,lag_3_G,lag_1_AB,lag_2_AB,lag_3_AB,lag_1_R,lag_2_R,lag_3_R,lag_1_H,lag_2_H,lag_3_H,lag_1_2B,lag_2_2B,lag_3_2B,lag_1_3B,lag_2_3B,lag_3_3B,lag_1_HR,lag_2_HR,lag_3_HR,lag_1_TB,lag_2_TB,lag_3_TB,lag_1_RBI,lag_2_RBI,lag_3_RBI,lag_1_SB,lag_2_SB,lag_3_SB,lag_1_CS,lag_2_CS,lag_3_CS,lag_1_BB,lag_2_BB,lag_3_BB,lag_1_HBP,lag_2_HBP,lag_3_HBP,lag_1_SO,lag_2_SO,lag_3_SO,lag_1_GDP,lag_2_GDP,lag_3_GDP,lag_1_SLG,lag_2_SLG,lag_3_SLG,lag_1_OBP,lag_2_OBP,lag_3_OBP,lag_1_E,lag_2_E,lag_3_E,1B,1b_luck,2b_luck,3b_luck,lag_1_1b_luck,lag_2_1b_luck,lag_3_1b_luck,lag_1_2b_luck,lag_2_2b_luck,lag_3_2b_luck,lag_1_3b_luck,lag_2_3b_luck,lag_3_3b_luck
109,박기혁,2013,롯데,0.2,31,60,4,12,2,0,0,14,9,1,3,9,0,11,3,0.233,0.304,3,179cm/77kg,1981년 06월 04일,내야수(우투우타),대구수창초-성광중-대구상고-롯데,8000만원,0.537,,,0.21600000000000005,,,48.0,,,153.0,,,10.0,,,33.0,,,3.0,,,0.0,,,0.0,,,36.0,,,13.0,,,2.0,,,0.0,,,6.0,,,1.0,,,18.0,,,5.0,,,0.235,,,0.248,,,10.0,10,0.20408163265306123,0.04081632653061224,0.0,,,0.2222222222222222,,,0.022222222222222223,,,0.0
109,박기혁,2014,롯데,0.157,22,51,8,8,2,0,0,10,2,0,1,10,0,11,1,0.196,0.295,2,179cm/77kg,1981년 06월 04일,내야수(우투우타),대구수창초-성광중-대구상고-롯데,8000만원,0.491,0.2,,,31.0,,,60.0,,,4.0,,,12.0,,,2.0,,,0.0,,,0.0,,,14.0,,,9.0,,,1.0,,,3.0,,,9.0,,,0.0,,,11.0,,,3.0,,,0.233,,,0.304,,,3.0,,,6,0.15,0.05,0.0,0.20408163265306123,,,0.04081632653061224,,,0.0,,
109,박기혁,2015,KT,0.28,126,300,27,84,13,1,1,102,30,3,0,30,3,84,10,0.34,0.35,8,179cm/77kg,1981년 06월 04일,내야수(우투우타),대구수창초-성광중-대구상고-롯데,8000만원,0.69,0.157,0.2,,22.0,31.0,,51.0,60.0,,8.0,4.0,,8.0,12.0,,2.0,2.0,,0.0,0.0,,0.0,0.0,,10.0,14.0,,2.0,9.0,,0.0,1.0,,1.0,3.0,,10.0,9.0,,0.0,0.0,,11.0,11.0,,1.0,3.0,,0.196,0.233,,0.295,0.304,,2.0,3.0,,69,0.3209302325581395,0.06046511627906977,0.004651162790697674,0.15,0.20408163265306123,,0.05,0.04081632653061224,,0.0,0.0,
109,박기혁,2016,KT,0.273,117,308,36,84,13,0,2,103,34,0,2,27,1,53,8,0.33399999999999996,0.331,13,179cm/77kg,1981년 06월 04일,내야수(우투우타),대구수창초-성광중-대구상고-롯데,8000만원,0.665,0.28,0.157,0.2,126.0,22.0,31.0,300.0,51.0,60.0,27.0,8.0,4.0,84.0,8.0,12.0,13.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,102.0,10.0,14.0,30.0,2.0,9.0,3.0,0.0,1.0,0.0,1.0,3.0,30.0,10.0,9.0,3.0,0.0,0.0,84.0,11.0,11.0,10.0,1.0,3.0,0.34,0.196,0.233,0.35,0.295,0.304,8.0,2.0,3.0,69,0.2727272727272727,0.05138339920948617,0.0,0.3209302325581395,0.15,0.20408163265306123,0.06046511627906977,0.05,0.04081632653061224,0.004651162790697674,0.0,0.0
109,박기혁,2017,KT,0.23800000000000002,97,235,22,56,11,1,2,75,18,2,1,16,2,51,9,0.319,0.289,9,179cm/77kg,1981년 06월 04일,내야수(우투우타),대구수창초-성광중-대구상고-롯데,8000만원,0.608,0.273,0.28,0.157,117.0,126.0,22.0,308.0,300.0,51.0,36.0,27.0,8.0,84.0,84.0,8.0,13.0,13.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,103.0,102.0,10.0,34.0,30.0,2.0,0.0,3.0,0.0,2.0,0.0,1.0,27.0,30.0,10.0,1.0,3.0,0.0,53.0,84.0,11.0,8.0,10.0,1.0,0.33399999999999996,0.34,0.196,0.331,0.35,0.295,13.0,8.0,2.0,42,0.23076923076923078,0.06043956043956044,0.005494505494505495,0.2727272727272727,0.3209302325581395,0.15,0.05138339920948617,0.06046511627906977,0.05,0.0,0.004651162790697674,0.0
109,박기혁,2018,KT,0.214,98,173,17,37,6,0,1,46,15,1,0,13,2,50,8,0.266,0.272,4,179cm/77kg,1981년 06월 04일,내야수(우투우타),대구수창초-성광중-대구상고-롯데,8000만원,0.5379999999999999,0.23800000000000002,0.273,0.28,97.0,117.0,126.0,235.0,308.0,300.0,22.0,36.0,27.0,56.0,84.0,84.0,11.0,13.0,13.0,1.0,0.0,1.0,2.0,2.0,1.0,75.0,103.0,102.0,18.0,34.0,30.0,2.0,0.0,3.0,1.0,2.0,0.0,16.0,27.0,30.0,2.0,1.0,3.0,51.0,53.0,84.0,9.0,8.0,10.0,0.319,0.33399999999999996,0.34,0.289,0.331,0.35,9.0,13.0,8.0,30,0.2459016393442623,0.04918032786885246,0.0,0.23076923076923078,0.2727272727272727,0.3209302325581395,0.06043956043956044,0.05138339920948617,0.06046511627906977,0.005494505494505495,0.0,0.004651162790697674
110,박노민,2004,한화,0.111,4,9,1,1,0,0,0,1,0,1,0,0,0,3,0,0.1111111111111111,0.1111111111111111,0,,1985년 08월 18일,,공주중동초-공주중-공주고-(대전대)-한화-상무-한화,,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.16666666666666666,0.0,0.0,,,,,,,,,
110,박노민,2005,한화,0.1,9,10,1,1,0,0,0,1,0,0,0,0,0,3,2,0.1,0.1,0,,1985년 08월 18일,,공주중동초-공주중-공주고-(대전대)-한화-상무-한화,,0.2,0.111,,,4.0,,,9.0,,,1.0,,,1.0,,,0.0,,,0.0,,,0.0,,,1.0,,,0.0,,,1.0,,,0.0,,,0.0,,,0.0,,,3.0,,,0.0,,,0.1111111111111111,,,0.1111111111111111,,,0.0,,,1,0.14285714285714285,0.0,0.0,0.16666666666666666,,,0.0,,,0.0,,
110,박노민,2009,한화,0.226,46,93,8,21,3,0,5,39,14,1,0,5,1,33,1,0.41935483870967744,0.2727272727272727,1,,1985년 08월 18일,,공주중동초-공주중-공주고-(대전대)-한화-상무-한화,,0.6920821114369502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.23636363636363636,0.05454545454545454,0.0,,,,,,,,,
110,박노민,2010,한화,0.18899999999999997,21,37,3,7,3,0,1,13,2,0,0,1,1,16,1,0.35135135135135137,0.2307692307692308,1,,1985년 08월 18일,,공주중동초-공주중-공주고-(대전대)-한화-상무-한화,,0.5821205821205822,0.226,,,46.0,,,93.0,,,8.0,,,21.0,,,3.0,,,0.0,,,5.0,,,39.0,,,14.0,,,1.0,,,0.0,,,5.0,,,1.0,,,33.0,,,1.0,,,0.41935483870967744,,,0.2727272727272727,,,1.0,,,3,0.15,0.15,0.0,0.23636363636363636,,,0.05454545454545454,,,0.0,,
110,박노민,2011,한화,0.25,37,72,10,18,3,0,2,27,11,1,0,6,1,16,1,0.375,0.3164556962025317,5,,1985년 08월 18일,,공주중동초-공주중-공주고-(대전대)-한화-상무-한화,,0.6914556962025317,0.18899999999999997,0.226,,21.0,46.0,,37.0,93.0,,3.0,8.0,,7.0,21.0,,3.0,3.0,,0.0,0.0,,1.0,5.0,,13.0,39.0,,2.0,14.0,,0.0,1.0,,0.0,0.0,,1.0,5.0,,1.0,1.0,,16.0,33.0,,1.0,1.0,,0.35135135135135137,0.41935483870967744,,0.2307692307692308,0.2727272727272727,,1.0,1.0,,13,0.24074074074074073,0.05555555555555555,0.0,0.15,0.23636363636363636,,0.15,0.05454545454545454,,0.0,0.0,
110,박노민,2012,한화,0.171,19,41,1,7,1,0,0,8,2,0,0,6,0,13,1,0.1951219512195122,0.2765957446808511,1,,1985년 08월 18일,,공주중동초-공주중-공주고-(대전대)-한화-상무-한화,,0.4717176959003633,0.25,0.18899999999999997,0.226,37.0,21.0,46.0,72.0,37.0,93.0,10.0,3.0,8.0,18.0,7.0,21.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,5.0,27.0,13.0,39.0,11.0,2.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,5.0,1.0,1.0,1.0,16.0,16.0,33.0,1.0,1.0,1.0,0.375,0.35135135135135137,0.41935483870967744,0.3164556962025317,0.2307692307692308,0.2727272727272727,5.0,1.0,1.0,6,0.21428571428571427,0.03571428571428571,0.0,0.24074074074074073,0.15,0.23636363636363636,0.05555555555555555,0.15,0.05454545454545454,0.0,0.0,0.0
110,박노민,2013,한화,0.21899999999999997,27,64,4,14,4,0,0,18,7,1,0,2,0,23,2,0.28125,0.2424242424242425,0,,1985년 08월 18일,,공주중동초-공주중-공주고-(대전대)-한화-상무-한화,,0.5236742424242424,0.171,0.25,0.18899999999999997,19.0,37.0,21.0,41.0,72.0,37.0,1.0,10.0,3.0,7.0,18.0,7.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,27.0,13.0,2.0,11.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,1.0,1.0,13.0,16.0,16.0,1.0,1.0,1.0,0.1951219512195122,0.375,0.35135135135135137,0.2765957446808511,0.3164556962025317,0.2307692307692308,1.0,5.0,1.0,10,0.24390243902439024,0.0975609756097561,0.0,0.21428571428571427,0.24074074074074073,0.15,0.03571428571428571,0.05555555555555555,0.15,0.0,0.0,0.0
110,박노민,2014,한화,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,,1985년 08월 18일,,공주중동초-공주중-공주고-(대전대)-한화-상무-한화,,0.0,0.21899999999999997,0.171,0.25,27.0,19.0,37.0,64.0,41.0,72.0,4.0,1.0,10.0,14.0,7.0,18.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,8.0,27.0,7.0,2.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,1.0,23.0,13.0,16.0,2.0,1.0,1.0,0.28125,0.1951219512195122,0.375,0.2424242424242425,0.2765957446808511,0.3164556962025317,0.0,1.0,5.0,0,0.0,0.0,0.0,0.24390243902439024,0.21428571428571427,0.24074074074074073,0.0975609756097561,0.03571428571428571,0.05555555555555555,0.0,0.0,0.0
110,박노민,2015,한화,0.33299999999999996,23,24,1,8,0,0,0,8,4,0,0,2,0,11,0,0.3333333333333333,0.38461538461538464,0,,1985년 08월 18일,,공주중동초-공주중-공주고-(대전대)-한화-상무-한화,,0.7179487179487181,0.0,0.21899999999999997,0.171,2.0,27.0,19.0,2.0,64.0,41.0,0.0,4.0,1.0,0.0,14.0,7.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,23.0,13.0,0.0,2.0,1.0,0.0,0.28125,0.1951219512195122,0.0,0.2424242424242425,0.2765957446808511,0.0,0.0,1.0,8,0.6153846153846154,0.0,0.0,0.0,0.24390243902439024,0.21428571428571427,0.0,0.0975609756097561,0.03571428571428571,0.0,0.0,0.0
110,박노민,2016,한화,0.0,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0,,1985년 08월 18일,,공주중동초-공주중-공주고-(대전대)-한화-상무-한화,,0.0,0.33299999999999996,0.0,0.21899999999999997,23.0,2.0,27.0,24.0,2.0,64.0,1.0,0.0,4.0,8.0,0.0,14.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,18.0,4.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,23.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.28125,0.38461538461538464,0.0,0.2424242424242425,0.0,0.0,0.0,0,,,,0.6153846153846154,0.0,0.24390243902439024,0.0,0.0,0.0975609756097561,0.0,0.0,0.0
111,박동원,2010,넥센,0.0,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,179cm/92kg,1990년 04월 07일,포수(우투우타),양정초-개성중-개성고-히어로즈-넥센-상무,6000만원,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,,,,,,,
111,박동원,2013,넥센,0.19399999999999998,69,98,5,19,6,0,1,28,6,1,0,7,1,28,6,0.28600000000000003,0.255,6,179cm/92kg,1990년 04월 07일,포수(우투우타),양정초-개성중-개성고-히어로즈-넥센-상무,6000만원,0.5409999999999999,,,0.0,,,7.0,,,2.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,0.0,,,0.0,,,0.0,,,0.0,12,0.17391304347826086,0.08695652173913043,0.0,,,0.0,,,0.0,,,0.0
111,박동원,2014,넥센,0.253,76,174,32,44,7,2,6,73,26,0,0,13,5,41,7,0.42,0.321,7,179cm/92kg,1990년 04월 07일,포수(우투우타),양정초-개성중-개성고-히어로즈-넥센-상무,6000만원,0.741,0.19399999999999998,,,69.0,,,98.0,,,5.0,,,19.0,,,6.0,,,0.0,,,1.0,,,28.0,,,6.0,,,1.0,,,0.0,,,7.0,,,1.0,,,28.0,,,6.0,,,0.28600000000000003,,,0.255,,,6.0,,,29,0.2283464566929134,0.05511811023622047,0.015748031496062992,0.17391304347826086,,,0.08695652173913043,,,0.0,,
111,박동원,2015,넥센,0.266,127,379,47,101,12,1,14,157,61,0,0,37,9,93,4,0.414,0.33899999999999997,10,179cm/92kg,1990년 04월 07일,포수(우투우타),양정초-개성중-개성고-히어로즈-넥센-상무,6000만원,0.753,0.253,0.19399999999999998,,76.0,69.0,,174.0,98.0,,32.0,5.0,,44.0,19.0,,7.0,6.0,,2.0,0.0,,6.0,1.0,,73.0,28.0,,26.0,6.0,,0.0,1.0,,0.0,0.0,,13.0,7.0,,5.0,1.0,,41.0,28.0,,7.0,6.0,,0.42,0.28600000000000003,,0.321,0.255,,7.0,6.0,,74,0.27205882352941174,0.04411764705882353,0.003676470588235294,0.2283464566929134,0.17391304347826086,,0.05511811023622047,0.08695652173913043,,0.015748031496062992,0.0,
111,박동원,2016,넥센,0.248,127,411,44,102,25,1,14,171,70,3,1,27,7,93,18,0.41600000000000004,0.304,7,179cm/92kg,1990년 04월 07일,포수(우투우타),양정초-개성중-개성고-히어로즈-넥센-상무,6000만원,0.72,0.266,0.253,0.19399999999999998,127.0,76.0,69.0,379.0,174.0,98.0,47.0,32.0,5.0,101.0,44.0,19.0,12.0,7.0,6.0,1.0,2.0,0.0,14.0,6.0,1.0,157.0,73.0,28.0,61.0,26.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,13.0,7.0,9.0,5.0,1.0,93.0,41.0,28.0,4.0,7.0,6.0,0.414,0.42,0.28600000000000003,0.33899999999999997,0.321,0.255,10.0,7.0,6.0,62,0.20394736842105263,0.08223684210526316,0.003289473684210526,0.27205882352941174,0.2283464566929134,0.17391304347826086,0.04411764705882353,0.05511811023622047,0.08695652173913043,0.003676470588235294,0.015748031496062992,0.0
111,박동원,2017,넥센,0.27,103,256,33,69,9,0,11,111,39,2,1,17,3,56,9,0.434,0.32,8,179cm/92kg,1990년 04월 07일,포수(우투우타),양정초-개성중-개성고-히어로즈-넥센-상무,6000만원,0.754,0.248,0.266,0.253,127.0,127.0,76.0,411.0,379.0,174.0,44.0,47.0,32.0,102.0,101.0,44.0,25.0,12.0,7.0,1.0,1.0,2.0,14.0,14.0,6.0,171.0,157.0,73.0,70.0,61.0,26.0,3.0,0.0,0.0,1.0,0.0,0.0,27.0,37.0,13.0,7.0,9.0,5.0,93.0,93.0,41.0,18.0,4.0,7.0,0.41600000000000004,0.414,0.42,0.304,0.33899999999999997,0.321,7.0,10.0,7.0,49,0.25925925925925924,0.047619047619047616,0.0,0.20394736842105263,0.27205882352941174,0.2283464566929134,0.08223684210526316,0.04411764705882353,0.05511811023622047,0.003289473684210526,0.003676470588235294,0.015748031496062992
111,박동원,2018,넥센,0.248,39,117,19,29,3,0,6,50,17,0,0,9,0,25,3,0.4270000000000001,0.302,2,179cm/92kg,1990년 04월 07일,포수(우투우타),양정초-개성중-개성고-히어로즈-넥센-상무,6000만원,0.7290000000000001,0.27,0.248,0.266,103.0,127.0,127.0,256.0,411.0,379.0,33.0,44.0,47.0,69.0,102.0,101.0,9.0,25.0,12.0,0.0,1.0,1.0,11.0,14.0,14.0,111.0,171.0,157.0,39.0,70.0,61.0,2.0,3.0,0.0,1.0,1.0,0.0,17.0,27.0,37.0,3.0,7.0,9.0,56.0,93.0,93.0,9.0,18.0,4.0,0.434,0.41600000000000004,0.414,0.32,0.304,0.33899999999999997,8.0,7.0,10.0,20,0.23255813953488372,0.03488372093023256,0.0,0.25925925925925924,0.20394736842105263,0.27205882352941174,0.047619047619047616,0.08223684210526316,0.04411764705882353,0.0,0.003289473684210526,0.003676470588235294
112,박민우,2013,NC,0.268,32,41,10,11,1,0,0,12,6,9,2,5,0,6,3,0.293,0.34,3,185cm/80kg,1993년 02월 06일,내야수(우투좌타),마포초(용산리틀)-선린중-휘문고,16000만원,0.633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0.2857142857142857,0.02857142857142857,0.0,,,,,,,,,
112,박민우,2014,NC,0.298,118,416,87,124,21,9,1,166,40,50,10,56,11,89,5,0.39899999999999997,0.392,10,185cm/80kg,1993년 02월 06일,내야수(우투좌타),마포초(용산리틀)-선린중-휘문고,16000만원,0.7909999999999999,0.268,,,32.0,,,41.0,,,10.0,,,11.0,,,1.0,,,0.0,,,0.0,,,12.0,,,6.0,,,9.0,,,2.0,,,5.0,,,0.0,,,6.0,,,3.0,,,0.293,,,0.34,,,3.0,,,93,0.2852760736196319,0.06441717791411043,0.027607361963190184,0.2857142857142857,,,0.02857142857142857,,,0.0,,
112,박민우,2015,NC,0.304,141,520,111,158,31,6,3,210,47,46,16,73,14,108,4,0.40399999999999997,0.39899999999999997,11,185cm/80kg,1993년 02월 06일,내야수(우투좌타),마포초(용산리틀)-선린중-휘문고,16000만원,0.8029999999999999,0.298,0.268,,118.0,32.0,,416.0,41.0,,87.0,10.0,,124.0,11.0,,21.0,1.0,,9.0,0.0,,1.0,0.0,,166.0,12.0,,40.0,6.0,,50.0,9.0,,10.0,2.0,,56.0,5.0,,11.0,0.0,,89.0,6.0,,5.0,3.0,,0.39899999999999997,0.293,,0.392,0.34,,10.0,3.0,,118,0.2885085574572127,0.07579462102689487,0.014669926650366748,0.2852760736196319,0.2857142857142857,,0.06441717791411043,0.02857142857142857,,0.027607361963190184,0.0,
112,박민우,2016,NC,0.34299999999999997,121,435,84,149,16,6,3,186,55,20,6,55,8,70,9,0.428,0.42,14,185cm/80kg,1993년 02월 06일,내야수(우투좌타),마포초(용산리틀)-선린중-휘문고,16000만원,0.848,0.304,0.298,0.268,141.0,118.0,32.0,520.0,416.0,41.0,111.0,87.0,10.0,158.0,124.0,11.0,31.0,21.0,1.0,6.0,9.0,0.0,3.0,1.0,0.0,210.0,166.0,12.0,47.0,40.0,6.0,46.0,50.0,9.0,16.0,10.0,2.0,73.0,56.0,5.0,14.0,11.0,0.0,108.0,89.0,6.0,4.0,5.0,3.0,0.40399999999999997,0.39899999999999997,0.293,0.39899999999999997,0.392,0.34,11.0,10.0,3.0,124,0.3425414364640884,0.04419889502762431,0.016574585635359115,0.2885085574572127,0.2852760736196319,0.2857142857142857,0.07579462102689487,0.06441717791411043,0.02857142857142857,0.014669926650366748,0.027607361963190184,0.0
112,박민우,2017,NC,0.363,106,388,84,141,25,4,3,183,47,11,1,46,11,51,8,0.47200000000000003,0.441,7,185cm/80kg,1993년 02월 06일,내야수(우투좌타),마포초(용산리틀)-선린중-휘문고,16000만원,0.9129999999999999,0.34299999999999997,0.304,0.298,121.0,141.0,118.0,435.0,520.0,416.0,84.0,111.0,87.0,149.0,158.0,124.0,16.0,31.0,21.0,6.0,6.0,9.0,3.0,3.0,1.0,186.0,210.0,166.0,55.0,47.0,40.0,20.0,46.0,50.0,6.0,16.0,10.0,55.0,73.0,56.0,8.0,14.0,11.0,70.0,108.0,89.0,9.0,4.0,5.0,0.428,0.40399999999999997,0.39899999999999997,0.42,0.39899999999999997,0.392,14.0,11.0,10.0,109,0.3263473053892216,0.0748502994011976,0.011976047904191617,0.3425414364640884,0.2885085574572127,0.2852760736196319,0.04419889502762431,0.07579462102689487,0.06441717791411043,0.016574585635359115,0.014669926650366748,0.027607361963190184
112,박민우,2018,NC,0.324,115,411,68,133,22,5,5,180,33,17,5,32,10,51,4,0.43799999999999994,0.38299999999999995,8,185cm/80kg,1993년 02월 06일,내야수(우투좌타),마포초(용산리틀)-선린중-휘문고,16000만원,0.821,0.363,0.34299999999999997,0.304,106.0,121.0,141.0,388.0,435.0,520.0,84.0,84.0,111.0,141.0,149.0,158.0,25.0,16.0,31.0,4.0,6.0,6.0,3.0,3.0,3.0,183.0,186.0,210.0,47.0,55.0,47.0,11.0,20.0,46.0,1.0,6.0,16.0,46.0,55.0,73.0,11.0,8.0,14.0,51.0,70.0,108.0,8.0,9.0,4.0,0.47200000000000003,0.428,0.40399999999999997,0.441,0.42,0.39899999999999997,7.0,14.0,11.0,101,0.28450704225352114,0.061971830985915494,0.014084507042253521,0.3263473053892216,0.3425414364640884,0.2885085574572127,0.0748502994011976,0.04419889502762431,0.07579462102689487,0.011976047904191617,0.016574585635359115,0.014669926650366748
113,박병호,2005,LG,0.19,79,163,22,31,11,0,3,51,21,1,0,12,6,48,3,0.313,0.265,3,185cm/107kg,1986년 07월 10일,내야수(우투우타),영일초(광명리틀)-영남중-성남고-LG-상무-LG-넥센-미네소타,33000만원,0.5780000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.15178571428571427,0.09821428571428571,0.0,,,,,,,,,
113,박병호,2006,LG,0.162,48,130,7,21,2,0,5,38,13,1,3,9,2,42,4,0.292,0.22699999999999998,3,185cm/107kg,1986년 07월 10일,내야수(우투우타),영일초(광명리틀)-영남중-성남고-LG-상무-LG-넥센-미네소타,33000만원,0.519,0.19,,,79.0,,,163.0,,,22.0,,,31.0,,,11.0,,,0.0,,,3.0,,,51.0,,,21.0,,,1.0,,,0.0,,,12.0,,,6.0,,,48.0,,,3.0,,,0.313,,,0.265,,,3.0,,,14,0.1686746987951807,0.024096385542168676,0.0,0.15178571428571427,,,0.09821428571428571,,,0.0,,
113,박병호,2009,LG,0.218,68,188,28,41,7,0,9,75,25,2,1,20,4,70,3,0.39899999999999997,0.305,1,185cm/107kg,1986년 07월 10일,내야수(우투우타),영일초(광명리틀)-영남중-성남고-LG-상무-LG-넥센-미네소타,33000만원,0.7040000000000001,,,0.162,,,48.0,,,130.0,,,7.0,,,21.0,,,2.0,,,0.0,,,5.0,,,38.0,,,13.0,,,1.0,,,3.0,,,9.0,,,2.0,,,42.0,,,4.0,,,0.292,,,0.22699999999999998,,,3.0,25,0.22935779816513763,0.06422018348623854,0.0,,,0.1686746987951807,,,0.024096385542168676,,,0.0
113,박병호,2010,LG,0.188,78,160,25,30,4,0,7,55,22,5,1,26,2,55,5,0.344,0.305,0,185cm/107kg,1986년 07월 10일,내야수(우투우타),영일초(광명리틀)-영남중-성남고-LG-상무-LG-넥센-미네소타,33000만원,0.649,0.218,,,68.0,,,188.0,,,28.0,,,41.0,,,7.0,,,0.0,,,9.0,,,75.0,,,25.0,,,2.0,,,1.0,,,20.0,,,4.0,,,70.0,,,3.0,,,0.39899999999999997,,,0.305,,,1.0,,,19,0.19387755102040816,0.04081632653061224,0.0,0.22935779816513763,,,0.06422018348623854,,,0.0,,
113,박병호,2011,넥센,0.254,66,201,31,51,11,2,13,105,31,2,0,26,2,76,5,0.522,0.34299999999999997,5,185cm/107kg,1986년 07월 10일,내야수(우투우타),영일초(광명리틀)-영남중-성남고-LG-상무-LG-넥센-미네소타,33000만원,0.865,0.188,0.218,,78.0,68.0,,160.0,188.0,,25.0,28.0,,30.0,41.0,,4.0,7.0,,0.0,0.0,,7.0,9.0,,55.0,75.0,,22.0,25.0,,5.0,2.0,,1.0,1.0,,26.0,20.0,,2.0,4.0,,55.0,70.0,,5.0,3.0,,0.344,0.39899999999999997,,0.305,0.305,,0.0,1.0,,25,0.22321428571428573,0.09821428571428571,0.017857142857142856,0.19387755102040816,0.22935779816513763,,0.04081632653061224,0.06422018348623854,,0.0,0.0,
113,박병호,2012,넥센,0.29,133,469,76,136,34,0,31,263,105,20,9,73,11,111,6,0.561,0.39299999999999996,7,185cm/107kg,1986년 07월 10일,내야수(우투우타),영일초(광명리틀)-영남중-성남고-LG-상무-LG-넥센-미네소타,33000만원,0.954,0.254,0.188,0.218,66.0,78.0,68.0,201.0,160.0,188.0,31.0,25.0,28.0,51.0,30.0,41.0,11.0,4.0,7.0,2.0,0.0,0.0,13.0,7.0,9.0,105.0,55.0,75.0,31.0,22.0,25.0,2.0,5.0,2.0,0.0,1.0,1.0,26.0,26.0,20.0,2.0,2.0,4.0,76.0,55.0,70.0,5.0,5.0,3.0,0.522,0.344,0.39899999999999997,0.34299999999999997,0.305,0.305,5.0,0.0,1.0,71,0.21712538226299694,0.10397553516819572,0.0,0.22321428571428573,0.19387755102040816,0.22935779816513763,0.09821428571428571,0.04081632653061224,0.06422018348623854,0.017857142857142856,0.0,0.0
113,박병호,2013,넥센,0.318,128,450,91,143,17,0,37,271,117,10,2,92,8,96,7,0.602,0.4370000000000001,5,185cm/107kg,1986년 07월 10일,내야수(우투우타),영일초(광명리틀)-영남중-성남고-LG-상무-LG-넥센-미네소타,33000만원,1.0390000000000001,0.29,0.254,0.188,133.0,66.0,78.0,469.0,201.0,160.0,76.0,31.0,25.0,136.0,51.0,30.0,34.0,11.0,4.0,0.0,2.0,0.0,31.0,13.0,7.0,263.0,105.0,55.0,105.0,31.0,22.0,20.0,2.0,5.0,9.0,0.0,1.0,73.0,26.0,26.0,11.0,2.0,2.0,111.0,76.0,55.0,6.0,5.0,5.0,0.561,0.522,0.344,0.39299999999999996,0.34299999999999997,0.305,7.0,5.0,0.0,89,0.2807570977917981,0.05362776025236593,0.0,0.21712538226299694,0.22321428571428573,0.19387755102040816,0.10397553516819572,0.09821428571428571,0.04081632653061224,0.0,0.017857142857142856,0.0
